SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
G2,2016,2,138236.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.002170201684076507%,0.0028936022454353425%,0.00506380392951185%,0.009404207297664863%,0.012297809543100207%,0.013744610665817876%,0.016638212911253218%,0.016638212911253218%,0.017361613472612055%,0.018808414595329725%,0.0202552157180474%,0.0202552157180474%,0.021702016840765066%,0.02314881796348274%,0.02314881796348274%,0.023872218524841574%,0.023872218524841574%,0.023872218524841574%,0.024595619086200414%,0.024595619086200414%,0.025319019647559244%,0.025319019647559244%,0.025319019647559244%,0.025319019647559244%,,,,,,,
G3,2016,3,222295.0,0.0%,0.00044985267324951076%,0.0008997053464990215%,0.0013495580197485323%,0.0040486740592455975%,0.006297937425493151%,0.011246316831237769%,0.014395285543984344%,0.01619469623698239%,0.0166445489102319%,0.017094401583481408%,0.019343664949728966%,0.019343664949728966%,0.019343664949728966%,0.019343664949728966%,0.02204278098922603%,0.022492633662475538%,0.023392339008974562%,0.023392339008974562%,0.02384219168222407%,0.025191749701972604%,0.025641602375222113%,0.026091455048471626%,0.026091455048471626%,0.026091455048471626%,0.026091455048471626%,0.026091455048471626%,0.026541307721721134%,,,,,,,,
G4,2016,4,259588.0,0.0%,0.0%,0.0011556774581259533%,0.0019261290968765892%,0.0034670323743778604%,0.004237484013128496%,0.005393161471254449%,0.005393161471254449%,0.006548838929380403%,0.006934064748755721%,0.008474968026256992%,0.009630645484382945%,0.011171548761884217%,0.012712452039385487%,0.012712452039385487%,0.013097677858760806%,0.013482903678136123%,0.013482903678136123%,0.014253355316886759%,0.014638581136262077%,0.014638581136262077%,0.015023806955637395%,0.015409032775012713%,0.01579425859438803%,0.016179484413763347%,0.017335161871889302%,0.01772038769126462%,,,,,,,,,
G5,2016,5,255122.0,0.0%,0.0%,0.00039196933231943937%,0.0035277239908749537%,0.009015294643347105%,0.01215104930190262%,0.014110895963499815%,0.015678773292777573%,0.015678773292777573%,0.016462711957416453%,0.018422558619013648%,0.019598466615971966%,0.020774374612930285%,0.021950282609888603%,0.02234225194220804%,0.02351815993916636%,0.025478006600763558%,0.027437853262360753%,0.030965577253235708%,0.03174951591787459%,0.03410133191179122%,0.03566920924106898%,0.03566920924106898%,0.03566920924106898%,0.03723708657034674%,0.03723708657034674%,,,,,,,,,,
G6,2016,6,355000.0,0.0%,0.0%,0.0008450704225352112%,0.0014084507042253522%,0.0016901408450704224%,0.0028169014084507044%,0.0036619718309859155%,0.003943661971830986%,0.004507042253521127%,0.006197183098591549%,0.007042253521126761%,0.008732394366197183%,0.009859154929577464%,0.010140845070422535%,0.011267605633802818%,0.011830985915492958%,0.012112676056338027%,0.012394366197183098%,0.01295774647887324%,0.01352112676056338%,0.01352112676056338%,0.013802816901408449%,0.014084507042253521%,0.014366197183098593%,0.014647887323943662%,,,,,,,,,,,
G7,2016,7,336201.0,0.0%,0.0%,0.0011897644563817478%,0.0014872055704771847%,0.0029744111409543694%,0.005353940053717865%,0.005353940053717865%,0.006246263396004176%,0.0071385867382904875%,0.009220674536958547%,0.011302762335626604%,0.01278996790610379%,0.014872055704771847%,0.017549025731630783%,0.020225995758489712%,0.021118319100776023%,0.0217132013289669%,0.022605524671253208%,0.02349784801353952%,0.023795289127634955%,0.02439017135582583%,0.02439017135582583%,0.02468761246992127%,0.024985053584016703%,,,,,,,,,,,,
G8,2016,8,404836.0,0.0%,0.0%,0.0004940272110187829%,0.0012350680275469573%,0.0024701360550939146%,0.0037052040826408717%,0.003952217688150263%,0.004940272110187829%,0.005928326532225395%,0.007410408165281743%,0.008892489798338092%,0.009633530614866267%,0.011609639458941398%,0.014079775514035312%,0.015561857147091662%,0.0172909523856574%,0.017784979596676184%,0.018279006807694967%,0.01852602041320436%,0.019267061229732534%,0.020008102046260707%,0.020008102046260707%,0.020008102046260707%,,,,,,,,,,,,,
G9,2016,9,575148.0,0.0%,0.0%,0.0001738682912919805%,0.0005216048738759415%,0.001043209747751883%,0.0017386829129198051%,0.002781892660671688%,0.0034773658258396103%,0.004346707282299513%,0.005563785321343376%,0.006259258486511298%,0.006606995069095259%,0.007128599942971201%,0.007650204816847142%,0.007824073108139122%,0.008171809690723083%,0.009041151147182985%,0.009041151147182985%,0.009041151147182985%,0.009215019438474966%,0.009215019438474966%,0.009388887729766947%,,,,,,,,,,,,,,
GA,2016,10,527678.0,0.0%,0.0003790190229647626%,0.0007580380459295252%,0.0007580380459295252%,0.0018950951148238129%,0.0028426426722357196%,0.003221661695200482%,0.004358718764094769%,0.005116756810024295%,0.005874794855953821%,0.007959399482260016%,0.009096456551154302%,0.009285966062636684%,0.010044004108566209%,0.010423023131530972%,0.011370570688942878%,0.011939099223390022%,0.012128608734872403%,0.012507627757837167%,0.01307615629228431%,0.01307615629228431%,,,,,,,,,,,,,,,
GB,2016,11,606742.0,0.0%,0.0%,0.00016481469883410083%,0.0006592587953364033%,0.0011537028918387057%,0.002142591084843311%,0.0024722204825115123%,0.003790738073184319%,0.005933329158027629%,0.007581476146368638%,0.008735179038207344%,0.009394437833543746%,0.010218511327714251%,0.010712955424216554%,0.011372214219552958%,0.011701843617221158%,0.012361102412557562%,0.012690731810225763%,0.012855546509059863%,0.013020361207893965%,,,,,,,,,,,,,,,,
