SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
B7,2011,7,3949.0,0.0%,0.0%,0.0%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.02532286654849329%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%,0.05064573309698658%
B8,2011,8,4033.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.024795437639474338%,0.024795437639474338%,0.024795437639474338%,0.024795437639474338%,0.024795437639474338%,0.049590875278948676%,0.049590875278948676%,0.049590875278948676%,0.049590875278948676%,0.049590875278948676%,0.07438631291842301%,0.07438631291842301%,0.07438631291842301%,0.07438631291842301%,0.07438631291842301%,0.07438631291842301%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%,0.09918175055789735%
B9,2011,9,4933.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.020271639975674032%,0.020271639975674032%,0.020271639975674032%,0.020271639975674032%,0.040543279951348064%,0.040543279951348064%,0.040543279951348064%,0.040543279951348064%,0.040543279951348064%,0.040543279951348064%,0.040543279951348064%,0.0608149199270221%,0.08108655990269613%,0.08108655990269613%,0.08108655990269613%,0.08108655990269613%,0.08108655990269613%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%,0.10135819987837015%
BA,2011,10,4518.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.02213368747233289%,0.02213368747233289%,0.04426737494466578%,0.04426737494466578%,0.06640106241699867%,0.06640106241699867%,0.06640106241699867%,0.06640106241699867%,0.06640106241699867%,0.06640106241699867%,0.08853474988933156%,0.11066843736166444%,0.11066843736166444%,0.11066843736166444%,0.11066843736166444%,0.11066843736166444%,0.11066843736166444%,0.11066843736166444%,0.11066843736166444%,0.11066843736166444%,0.11066843736166444%,0.11066843736166444%
BB,2011,11,4293.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.023293733985557886%,0.023293733985557886%,0.023293733985557886%,0.023293733985557886%,0.023293733985557886%,0.023293733985557886%,0.023293733985557886%,0.023293733985557886%,0.023293733985557886%,0.023293733985557886%,0.023293733985557886%,0.04658746797111577%,0.06988120195667365%,0.06988120195667365%,0.06988120195667365%,0.06988120195667365%,0.06988120195667365%,0.06988120195667365%,0.06988120195667365%,0.06988120195667365%,0.06988120195667365%,0.09317493594223154%,0.09317493594223154%,0.09317493594223154%,0.09317493594223154%,0.09317493594223154%,0.09317493594223154%,0.09317493594223154%,0.09317493594223154%,0.09317493594223154%
BC,2011,12,4293.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
C1,2012,1,3582.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.02791736460078169%,0.02791736460078169%,0.02791736460078169%,0.02791736460078169%,0.02791736460078169%,0.02791736460078169%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%,0.05583472920156338%
C2,2012,2,3467.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.028843380444188056%,0.028843380444188056%,0.028843380444188056%,0.028843380444188056%,0.05768676088837611%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%,0.08653014133256418%
C3,2012,3,2541.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.03935458480913026%,0.03935458480913026%,0.03935458480913026%,0.03935458480913026%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%,0.11806375442739078%
C4,2012,4,1841.0,0.0%,0.0%,0.05431830526887561%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%,0.10863661053775121%
C5,2012,5,2904.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
C6,2012,6,2717.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0368052999631947%,0.0736105999263894%,0.0736105999263894%,0.0736105999263894%,0.11041589988958411%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%,0.1472211998527788%
C7,2012,7,1671.0,0.0%,0.0%,0.0%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%,0.059844404548174746%
C8,2012,8,2625.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0380952380952381%,0.0380952380952381%,0.0380952380952381%,0.0761904761904762%,0.0761904761904762%
C9,2012,9,2618.0,0.0%,0.0%,0.0%,0.03819709702062643%,0.03819709702062643%,0.1145912910618793%,0.1145912910618793%,0.19098548510313218%,0.19098548510313218%,0.19098548510313218%,0.19098548510313218%,0.19098548510313218%,0.19098548510313218%,0.2291825821237586%,0.2291825821237586%,0.2291825821237586%,0.2291825821237586%,0.2291825821237586%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%,0.267379679144385%
CA,2012,10,2030.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CB,2012,11,3234.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CC,2012,12,2639.0,0.0%,0.0%,0.0%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.037893141341417205%,0.07578628268283441%,0.07578628268283441%,0.11367942402425162%,0.11367942402425162%,0.11367942402425162%,0.11367942402425162%,0.11367942402425162%,0.11367942402425162%,0.11367942402425162%,0.11367942402425162%,0.11367942402425162%,0.11367942402425162%,0.11367942402425162%,0.15157256536566882%,0.15157256536566882%,0.15157256536566882%,0.15157256536566882%,0.15157256536566882%,0.15157256536566882%
D1,2013,1,1962.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.05096839959225281%,0.05096839959225281%,0.05096839959225281%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%,0.10193679918450561%
D2,2013,2,2025.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D3,2013,3,4014.0,0.0%,0.04982561036372695%,0.04982561036372695%,0.0996512207274539%,0.1245640259093174%,0.1245640259093174%,0.1245640259093174%,0.14947683109118087%,0.14947683109118087%,0.14947683109118087%,0.14947683109118087%,0.14947683109118087%,0.14947683109118087%,0.14947683109118087%,0.14947683109118087%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%,0.17438963627304435%
D4,2013,4,2455.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.04073319755600815%,0.04073319755600815%,0.04073319755600815%,0.0814663951120163%,0.12219959266802445%,0.1629327902240326%,0.20366598778004072%,0.20366598778004072%,0.20366598778004072%,0.20366598778004072%,0.20366598778004072%,0.20366598778004072%,0.20366598778004072%,0.20366598778004072%,0.20366598778004072%,0.20366598778004072%,0.2443991853360489%,0.2443991853360489%,0.2443991853360489%,0.2443991853360489%,0.2443991853360489%,0.28513238289205706%,0.28513238289205706%,0.28513238289205706%,0.28513238289205706%,0.28513238289205706%,0.28513238289205706%,0.28513238289205706%,0.28513238289205706%
D5,2013,5,2185.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.045766590389016024%,0.09153318077803205%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.13729977116704806%,0.1830663615560641%,0.1830663615560641%,0.1830663615560641%,0.1830663615560641%,0.1830663615560641%,0.1830663615560641%,0.1830663615560641%,0.2288329519450801%,0.2288329519450801%,0.2288329519450801%,0.2288329519450801%
D6,2013,6,1717.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.05824111822947001%,0.11648223645894001%,0.11648223645894001%,0.11648223645894001%,0.11648223645894001%
D7,2013,7,1953.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.051203277009728626%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%,0.10240655401945725%
D8,2013,8,2761.0,0.0%,0.0%,0.0%,0.0%,0.036218761318362915%,0.036218761318362915%,0.036218761318362915%,0.036218761318362915%,0.036218761318362915%,0.036218761318362915%,0.036218761318362915%,0.036218761318362915%,0.036218761318362915%,0.036218761318362915%,0.036218761318362915%,0.07243752263672583%,0.07243752263672583%,0.07243752263672583%,0.07243752263672583%,0.10865628395508872%,0.14487504527345166%,0.14487504527345166%,0.14487504527345166%,0.14487504527345166%,0.14487504527345166%,0.18109380659181454%,0.18109380659181454%,0.18109380659181454%,0.18109380659181454%,0.18109380659181454%,0.18109380659181454%,0.18109380659181454%,0.18109380659181454%,0.18109380659181454%,0.18109380659181454%,0.18109380659181454%
D9,2013,9,2609.0,0.0%,0.0%,0.0%,0.0%,0.038328861632809505%,0.038328861632809505%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%,0.07665772326561901%
DA,2013,10,3285.0,0.0%,0.0%,0.0%,0.0%,0.030441400304414005%,0.030441400304414005%,0.030441400304414005%,0.030441400304414005%,0.06088280060882801%,0.06088280060882801%,0.06088280060882801%,0.06088280060882801%,0.06088280060882801%,0.06088280060882801%,0.06088280060882801%,0.06088280060882801%,0.06088280060882801%,0.06088280060882801%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%,0.091324200913242%
DB,2013,11,2362.0,0.0%,0.0%,0.0%,0.12701100762066045%,0.12701100762066045%,0.1693480101608806%,0.1693480101608806%,0.1693480101608806%,0.1693480101608806%,0.1693480101608806%,0.1693480101608806%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.21168501270110077%,0.2540220152413209%,0.2540220152413209%,0.2540220152413209%,0.2540220152413209%,0.2540220152413209%,0.2540220152413209%,0.2540220152413209%,0.2540220152413209%,0.2540220152413209%,0.2540220152413209%,0.29635901778154106%,0.29635901778154106%
DC,2013,12,2511.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%,0.039824771007566706%
E1,2014,1,4277.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.02338087444470423%,0.02338087444470423%,0.02338087444470423%,0.09352349777881692%,0.09352349777881692%,0.09352349777881692%,0.09352349777881692%,0.09352349777881692%,0.09352349777881692%,0.09352349777881692%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%,0.11690437222352115%
E2,2014,2,2143.0,0.0%,0.0%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.04666355576294914%,0.09332711152589827%,0.09332711152589827%,0.09332711152589827%,0.09332711152589827%,0.09332711152589827%,0.09332711152589827%
E3,2014,3,877.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.11402508551881414%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.22805017103762829%,0.34207525655644244%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%,0.45610034207525657%
E4,2014,4,2562.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%,0.039032006245121%
E5,2014,5,1191.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.08396305625524769%,0.08396305625524769%,0.08396305625524769%,0.08396305625524769%,0.08396305625524769%,0.08396305625524769%,0.08396305625524769%,0.08396305625524769%,0.08396305625524769%
E6,2014,6,1858.0,0.0%,0.0%,0.0%,0.0%,0.05382131324004305%,0.05382131324004305%,0.05382131324004305%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.1076426264800861%,0.16146393972012918%,0.16146393972012918%,0.16146393972012918%,0.16146393972012918%,0.16146393972012918%
E7,2014,7,2192.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
