SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
E2,2014,2,679025.0,0.0%,0.0005890799307831081%,0.0013254298442619934%,0.003829019550090203%,0.007805309082876182%,0.013254298442619933%,0.018114207871580575%,0.021795957438975%,0.024299547144803212%,0.026066786937152538%,0.027981296712197637%,0.029453996539155404%,0.03019034645263429%,0.03166304627959206%,0.0326939361584625%,0.034166635985420274%,0.03667022569124848%,0.03770111557011892%,0.0397628953278598%,0.041382865137513346%,0.04359191487795%,0.045064614704907774%,0.04594823460108244%,0.04830455432421487%,0.048746364272302195%,0.050071794116564185%,0.051839033908913514%,0.0539008136666544%,0.05434262361474172%,0.05566805345900372%,0.05655167335517838%,0.05861345311291926%,0.06052796288796436%,0.061853392732226356%,0.06273701262840102%,0.06303155259379258%
E3,2014,3,702231.0,0.0%,0.0012816295492508875%,0.0038448886477526626%,0.007832180578755423%,0.017373200556512033%,0.02662941396776844%,0.03431919126327377%,0.039872919310027614%,0.04272098497502959%,0.04571145392328165%,0.04784750317203314%,0.04927153600453412%,0.05140758525328559%,0.05468286076803786%,0.05696131330003945%,0.06279984791329349%,0.06635992999454594%,0.06949280222604813%,0.0727680777408004%,0.07561614340580236%,0.07760978937130375%,0.08003064518655542%,0.0821666944353069%,0.08330592070130768%,0.08601158308305956%,0.08829003561506114%,0.09042608486381262%,0.0925621341125641%,0.09341655381206469%,0.09583740962731638%,0.09811586215931795%,0.09968229827506904%,0.10139113767407021%,0.1029575737898213%,0.10352718692282169%,0.10509362303857278%
E4,2014,4,611000.0,0.0%,0.0004909983633387888%,0.003600654664484452%,0.008019639934533552%,0.015220949263502457%,0.01849427168576105%,0.022913256955810146%,0.024877250409165306%,0.027495908346972176%,0.029132569558101472%,0.029459901800327336%,0.03060556464811784%,0.031914893617021274%,0.03289689034369885%,0.03829787234042553%,0.04091653027823241%,0.04288052373158756%,0.04631751227495908%,0.04779050736497545%,0.04991816693944353%,0.051391162029459904%,0.051882160392798686%,0.052536824877250414%,0.05368248772504091%,0.05466448445171849%,0.05695581014729951%,0.05810147299509002%,0.05859247135842881%,0.059574468085106386%,0.06088379705400983%,0.06153846153846154%,0.06235679214402619%,0.0635024549918167%,0.06382978723404255%,0.06432078559738134%,0.06497545008183306%
E5,2014,5,567025.0,0.0%,0.0%,0.000705436268242141%,0.002998104140029099%,0.005819849212997663%,0.007936158017724087%,0.01075790309069265%,0.01516687976720603%,0.01675411137075085%,0.017812265773114063%,0.02010493364490102%,0.022750319650809047%,0.025042987522596004%,0.02857016886380671%,0.029981041400290995%,0.03156827300383581%,0.03280278647325956%,0.034037299942683306%,0.035624531546228126%,0.03632996781447026%,0.03721176314977294%,0.03879899475331776%,0.03968079008862043%,0.04038622635686257%,0.04126802169216525%,0.04179709889334685%,0.04214981702746792%,0.042855253295710063%,0.04373704863101274%,0.043913407698073274%,0.04444248489925488%,0.045147921167497024%,0.045500639301618094%,0.045853357435739164%,0.046206075569860235%,0.046558793703981305%
E6,2014,6,650884.0,0.0%,0.0%,0.001536372072443016%,0.002304558108664524%,0.0038409301811075398%,0.00476275342457335%,0.005223665046306255%,0.006606399911504968%,0.007067311533237873%,0.008450046398436589%,0.0095255068491467%,0.010140055678123906%,0.010908241714345413%,0.012137339372299827%,0.013059162615765636%,0.013520074237498542%,0.014134623066475746%,0.014902809102697255%,0.015363720724430159%,0.016746455589628874%,0.016900092796873177%,0.01720736721136178%,0.01843646486931619%,0.018897376491049094%,0.019511925320026303%,0.019972836941759206%,0.020587385770736415%,0.021201934599713618%,0.021662846221446527%,0.02227739505042373%,0.022431032257668033%,0.022738306672156636%,0.022738306672156636%,0.022738306672156636%,0.023199218293889542%,0.023506492708378145%
E7,2014,7,656449.0,0.0%,0.0012186780694311364%,0.0033513646909356246%,0.006550394623192357%,0.008683081244696847%,0.010663433107522442%,0.012948454487705824%,0.014319467315815853%,0.015842814902604772%,0.01645215393732034%,0.016756823454678126%,0.0191941795935404%,0.020717527180329317%,0.021936205249760452%,0.02315488331919159%,0.024830565664659403%,0.025744574216732756%,0.026506248010127215%,0.02696325228616389%,0.02757259132087946%,0.02802959559691614%,0.028791269390310598%,0.029857612701062842%,0.03077162125313619%,0.030923956011815086%,0.03153329504653066%,0.03199029932256733%,0.03290430787464068%,0.03336131215067736%,0.034732324978787386%,0.03534166401350295%,0.035493998772181845%,0.0364080073242552%,0.03701734635897076%,0.03747435063500744%,0.037931354911044116%
E8,2014,8,616126.0,0.0%,0.0%,0.001623044636973606%,0.0035706982013419333%,0.005842960693104982%,0.00795291872117067%,0.008926745503354833%,0.0107120946040258%,0.01314666155948621%,0.014932010660157176%,0.017204273151920225%,0.019476535643683273%,0.02158649367174896%,0.02499488740939353%,0.027429454364853945%,0.02937710792922227%,0.030026325784011716%,0.03051323917510379%,0.030675543638801154%,0.0313247614935906%,0.03181167488468268%,0.03262319720316948%,0.03424624184014309%,0.03505776415862989%,0.037005417722998216%,0.037816940041485024%,0.03797924450518238%,0.038628462359971825%,0.03943998467845863%,0.040251506996945435%,0.04106302931543223%,0.04171224717022168%,0.04301068287980056%,0.04382220519828736%,0.04463372751677416%,0.04560755429895833%
E9,2014,9,777693.0,0.0%,0.0003857563331545996%,0.0007715126663091992%,0.002185952554542731%,0.0036003924427762623%,0.005400588664164394%,0.006043515886088727%,0.009386737440095256%,0.010286835550789322%,0.011701275439022853%,0.013115715327256385%,0.013630057104795852%,0.015558838770568848%,0.01671610777003265%,0.018259133102651048%,0.018644889435805646%,0.01915923121334511%,0.020573671101578643%,0.02108801287911811%,0.02211669643419704%,0.022759623656121376%,0.023145379989275974%,0.02365972176681544%,0.02443123443312464%,0.024945576210664108%,0.025717088876973302%,0.026102845210127904%,0.02636001609889764%,0.026745772432052235%,0.027131528765206834%,0.028031626875900904%,0.028417383209055503%,0.029060310430979834%,0.029317481319749567%,0.029831823097289035%,0.030603335763598236%
EA,2014,10,578068.0,0.0%,0.0%,0.0003459800577094736%,0.0025948504328210525%,0.0034598005770947364%,0.00432475072136842%,0.009168471529301052%,0.01037940173128421%,0.013320232221814733%,0.015396112568071576%,0.017471992914328417%,0.021104783520277892%,0.02214272369340631%,0.02387262398195368%,0.02525654421279158%,0.027332424559048416%,0.028024384674467363%,0.028889334818741046%,0.02992727499186947%,0.031484185251562095%,0.032176145366981046%,0.03269511545354526%,0.03321408554010947%,0.03425202571323789%,0.03442501574209263%,0.03459800577094736%,0.03511697585751157%,0.03528996588636631%,0.035635945944075785%,0.03598192600178526%,0.03615491603063999%,0.03632790605949473%,0.03701986617491368%,0.038057806348042095%,0.03909574652117052%,0.03978770663658947%
EB,2014,11,547013.0,0.0%,0.00018281101180410702%,0.0010968660708246423%,0.0012796770826287492%,0.003107787200669819%,0.004387464283298569%,0.005484330354123211%,0.007312440472164281%,0.009506172613813566%,0.012065526779071065%,0.0129795818380916%,0.014990502967936779%,0.01608736903876142%,0.016452991062369634%,0.018281101180410705%,0.019195156239431237%,0.020474833322059988%,0.021206077369276415%,0.02212013242829695%,0.02285137647551338%,0.023399809510925698%,0.02394824254633802%,0.02522791962896677%,0.0259591636761832%,0.026507596711595523%,0.026873218735203735%,0.027238840758811948%,0.02778727379422427%,0.02906695087685302%,0.029432572900461234%,0.029981005935873557%,0.03034662795948177%,0.03071224998308998%,0.03162630504211052%,0.03254036010113105%,0.03290598212473927%
