SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
EB,2014,11,547013.0,0.0,1.0,5.0,1.0,10.0,7.0,6.0,10.0,12.0,14.0,5.0,11.0,6.0,2.0,10.0,5.0,7.0,4.0,5.0,4.0,3.0,3.0,7.0,4.0,3.0,2.0,2.0,3.0,7.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0
EC,2014,12,431467.0,0.0,9.0,5.0,5.0,4.0,5.0,8.0,9.0,5.0,11.0,9.0,6.0,6.0,6.0,7.0,7.0,9.0,2.0,4.0,3.0,6.0,6.0,0.0,2.0,4.0,3.0,2.0,3.0,3.0,6.0,5.0,8.0,5.0,0.0,2.0,4.0
F1,2015,1,505436.0,0.0,0.0,8.0,12.0,6.0,37.0,7.0,11.0,18.0,11.0,4.0,7.0,11.0,12.0,8.0,14.0,6.0,7.0,5.0,7.0,5.0,4.0,5.0,4.0,4.0,6.0,8.0,11.0,9.0,3.0,4.0,14.0,8.0,8.0,3.0,3.0
F2,2015,2,412135.0,0.0,2.0,5.0,8.0,6.0,10.0,7.0,14.0,11.0,6.0,9.0,9.0,8.0,5.0,10.0,8.0,1.0,6.0,3.0,4.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,8.0,2.0,4.0,1.0,6.0
F3,2015,3,559635.0,0.0,0.0,9.0,6.0,9.0,5.0,8.0,14.0,8.0,6.0,5.0,5.0,5.0,3.0,7.0,8.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,7.0,3.0,0.0,2.0,6.0,3.0,0.0,2.0,5.0,5.0,4.0,0.0
F4,2015,4,396208.0,0.0,2.0,12.0,12.0,12.0,25.0,12.0,14.0,7.0,3.0,7.0,5.0,4.0,3.0,6.0,6.0,2.0,3.0,8.0,7.0,2.0,1.0,1.0,5.0,3.0,5.0,3.0,5.0,2.0,7.0,3.0,0.0,2.0,5.0,0.0,2.0
F5,2015,5,415388.0,0.0,0.0,11.0,15.0,15.0,9.0,11.0,7.0,8.0,5.0,5.0,7.0,8.0,3.0,6.0,4.0,7.0,5.0,6.0,3.0,1.0,1.0,5.0,3.0,5.0,5.0,0.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0,3.0,4.0
F6,2015,6,549132.0,0.0,0.0,13.0,5.0,10.0,3.0,4.0,5.0,2.0,4.0,0.0,6.0,5.0,7.0,4.0,6.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0
F7,2015,7,417356.0,0.0,1.0,5.0,2.0,12.0,8.0,4.0,5.0,5.0,8.0,5.0,6.0,10.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,7.0,2.0,8.0,6.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0
F8,2015,8,477607.0,0.0,0.0,3.0,4.0,4.0,6.0,7.0,2.0,12.0,9.0,7.0,2.0,3.0,5.0,2.0,2.0,8.0,3.0,0.0,3.0,1.0,2.0,7.0,5.0,6.0,2.0,6.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,
F9,2015,9,491106.0,0.0,0.0,4.0,4.0,5.0,1.0,4.0,5.0,9.0,5.0,4.0,7.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,,
FA,2015,10,411429.0,0.0,1.0,5.0,3.0,2.0,10.0,8.0,5.0,3.0,4.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,6.0,7.0,2.0,7.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,,,
FB,2015,11,444556.0,0.0,0.0,2.0,1.0,8.0,9.0,3.0,6.0,8.0,7.0,4.0,1.0,5.0,1.0,4.0,9.0,6.0,3.0,1.0,1.0,9.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,,,,
FC,2015,12,421316.0,0.0,2.0,0.0,0.0,7.0,4.0,5.0,19.0,1.0,5.0,4.0,2.0,4.0,4.0,0.0,3.0,6.0,3.0,5.0,4.0,2.0,4.0,6.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,4.0,,,,,
G1,2016,1,437327.0,0.0,0.0,11.0,8.0,5.0,10.0,11.0,11.0,6.0,3.0,16.0,5.0,3.0,5.0,3.0,2.0,8.0,8.0,13.0,4.0,10.0,2.0,4.0,4.0,4.0,1.0,7.0,1.0,4.0,5.0,,,,,,
G2,2016,2,315173.0,0.0,0.0,4.0,2.0,5.0,8.0,7.0,3.0,4.0,5.0,2.0,3.0,3.0,5.0,5.0,6.0,3.0,2.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,,,,,,,
G3,2016,3,453088.0,0.0,1.0,3.0,4.0,8.0,3.0,4.0,1.0,3.0,3.0,2.0,7.0,3.0,1.0,1.0,3.0,3.0,3.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,,,,,,,,
G4,2016,4,309598.0,0.0,0.0,6.0,3.0,4.0,2.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,,,,,,,,
G5,2016,5,342661.0,0.0,0.0,2.0,7.0,10.0,9.0,6.0,11.0,10.0,5.0,6.0,7.0,5.0,4.0,8.0,2.0,5.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,
G6,2016,6,404247.0,0.0,0.0,3.0,3.0,9.0,4.0,3.0,0.0,2.0,3.0,5.0,4.0,6.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,,,,,,,,,,,
G7,2016,7,270577.0,0.0,0.0,2.0,2.0,6.0,8.0,5.0,5.0,11.0,8.0,15.0,5.0,4.0,10.0,4.0,2.0,1.0,3.0,4.0,0.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,
G8,2016,8,333910.0,0.0,1.0,1.0,6.0,9.0,6.0,5.0,15.0,2.0,2.0,6.0,2.0,5.0,6.0,9.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,,,,,,,,,,,,,
G9,2016,9,400119.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,
