SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
BB,2011,11,817948.0,0.0%,0.001833857409028447%,0.004890286424075858%,0.014670859272227575%,0.027385603974824806%,0.04315677769246945%,0.06809723845525632%,0.09083707032720907%,0.12702518986537042%,0.16981519607603418%,0.20416945820516708%,0.22079643204702498%,0.23448923403443742%,0.2448810926855986%,0.25123846503689723%,0.2556397228185655%,0.26823221036056083%,0.2781350403693144%,0.2896272134658927%,0.3097996449652056%,0.3315614195523432%,0.3573576804393433%,0.37765236909925815%,0.39061162812305916%,0.3995364008469976%,0.4058937731982962%,0.40992825949815886%,0.41481854592223466%,0.42166494691594086%,0.4318122912458983%,0.4408593211304386%,0.45198472274521123%,0.46335463868118754%,0.474602297456562%,0.48560544191073274%,0.49306312870744834%
BC,2011,12,699820.0,0.0002857877739990283%,0.0005715755479980566%,0.008002057671972793%,0.020719613614929553%,0.03743819839387271%,0.07173273127375611%,0.10531279471864194%,0.1513246263324855%,0.20562430339230087%,0.24077619959418134%,0.2590666171301192%,0.2734988997170701%,0.28393015346803463%,0.2916464233660084%,0.2966477094109914%,0.30779343259695346%,0.3230830785059015%,0.3419450715898374%,0.3668086079277529%,0.40010288359863966%,0.44254236803749536%,0.47397902317738844%,0.4912691835043297%,0.5034151638992883%,0.5134177359892544%,0.5187048098082364%,0.5242776714012174%,0.5332799862821869%,0.5437112400331514%,0.5567145837501072%,0.5684318824840673%,0.5835786345060159%,0.60001143151096%,0.6151581835329084%,0.6240176045268784%,0.630304935554857%
C1,2012,1,869460.0,0.0%,0.0010351252501552687%,0.00828100200124215%,0.017942171002691323%,0.04013985692268764%,0.05934718100890207%,0.08867572976330136%,0.12179973776826995%,0.14813792468888737%,0.16274469210774506%,0.1724058611091942%,0.17965173786028107%,0.18425229452763786%,0.18678260069468405%,0.1950636026959262%,0.2048397856140593%,0.2145009546155085%,0.23094794470130886%,0.24843006003726448%,0.27522830262461756%,0.2961608354610908%,0.30582200446254%,0.31387297863041425%,0.31996871621466194%,0.3229590780484438%,0.3285947599659559%,0.3336553723000483%,0.3414763186345548%,0.3495272928024291%,0.35976353138729783%,0.3716099648057415%,0.3819612173072942%,0.3909323028086399%,0.39725806822625537%,0.4004784578934051%,0.40392887539392264%
C2,2012,2,1331400.0,0.0%,0.0012017425266636623%,0.003680336487907466%,0.010440138200390565%,0.016073306294126483%,0.028391167192429023%,0.04371338440739071%,0.0573080967402734%,0.06256572029442692%,0.06699714586149917%,0.07022682890190778%,0.07210455159981974%,0.07345651194231637%,0.07743728406188974%,0.08134294727354664%,0.0861499173802013%,0.09448700615893045%,0.10237344149016073%,0.1146161934805468%,0.12407991587802313%,0.128135796905513%,0.13174102448550398%,0.13504581643382904%,0.13654799459215863%,0.1377497371188223%,0.14082920234339794%,0.14428421210755596%,0.14834009313504581%,0.15352260778128288%,0.15998197386210006%,0.16636623103500073%,0.17132341895748837%,0.17500375544539584%,0.17718191377497372%,0.17898452756496921%,0.18123779480246358%
C3,2012,3,990912.0,0.00020183426984434543%,0.002018342698443454%,0.008779790738229026%,0.02199993541303365%,0.0439998708260673%,0.07336675708841955%,0.09930246076341795%,0.11252260543822257%,0.11958680488277466%,0.1253390815733385%,0.127962927081315%,0.13038493831944714%,0.13724730349415487%,0.1511738681134147%,0.16449492992314152%,0.18235726280436607%,0.21061406058257445%,0.24472405218626883%,0.2707606729961894%,0.2814578892979397%,0.28821933733772526%,0.29518261964735515%,0.30184315055221855%,0.30961376994122586%,0.31940273202867664%,0.33070545113995997%,0.3389806562035781%,0.34876961829102887%,0.36552186268810954%,0.37914567590260284%,0.39307224052186274%,0.3998336885616483%,0.4047786281728348%,0.409017147839566%,0.4127510818316864%,0.41466850739520766%
C4,2012,4,500898.0,0.0003992828879332718%,0.0011978486637998155%,0.003593545991399447%,0.01417454252163115%,0.02974657515102875%,0.044520042004559814%,0.05430247275892497%,0.0594931503020575%,0.0644841864012234%,0.06887629816848939%,0.07007414683228921%,0.07586374870732165%,0.08305084069012054%,0.09123613989275262%,0.1040131923066173%,0.11858701771618174%,0.13216263590591298%,0.14414112254391112%,0.15152785597067667%,0.1551214019620761%,0.16091100383710855%,0.16310705972074155%,0.16470419127247463%,0.16729953004404088%,0.1706934345914737%,0.17408733913890653%,0.17808016801823925%,0.18526726000103813%,0.1884615231045043%,0.1938518420916035%,0.19704610519506965%,0.19924216107870263%,0.2006396511864691%,0.20283570707010212%,0.20383391428993528%,0.2074274602813347%
C5,2012,5,672370.0,0.0%,0.0004461829052456237%,0.00654401594360248%,0.020970596546544314%,0.03242262444784866%,0.03822300221604176%,0.0432797418088255%,0.04580811160521737%,0.04833648140160923%,0.05071612356291923%,0.05815250531701296%,0.06380415545012419%,0.0690096226779898%,0.0754049109865104%,0.084179841456341%,0.09265731665600785%,0.10009369841010157%,0.10455552746255782%,0.1082737183396047%,0.11184318158156967%,0.1146690066481253%,0.11600755536386215%,0.11838719752517216%,0.12195666076713714%,0.12671594508975714%,0.13177268468254086%,0.13534214792450586%,0.1386141558963071%,0.14337344021892706%,0.14634799292056458%,0.14887636271695645%,0.1503636390677752%,0.1521483706887577%,0.15333819176941269%,0.1555691062956408%,0.15690765501137766%
C6,2012,6,1031277.0,0.0%,0.0013575402147046817%,0.006399832440750643%,0.013963270779819584%,0.02239941354262725%,0.029187114616150655%,0.03287186662749193%,0.03723538874618555%,0.03946563338462896%,0.04382915550332258%,0.04761087467285705%,0.05275013405709621%,0.06099234250351749%,0.07214356569573452%,0.08213118298963325%,0.08998552280328176%,0.09832469840789623%,0.10404576074129453%,0.10850625001818134%,0.1122879691877158%,0.11539091824989796%,0.11868780162846645%,0.12149984921606902%,0.12722091154946732%,0.1322632037755133%,0.1365297587360137%,0.14040844506374137%,0.1446750000242418%,0.1478749162446171%,0.15107483246499243%,0.15291720847066306%,0.1548565516345269%,0.1573776977475499%,0.15941400806960693%,0.16125638407527754%,0.1627108914481754%
C7,2012,7,833767.0,0.0%,0.004797503379241443%,0.012353571201546716%,0.019309951101446805%,0.02470714240309343%,0.0305840840426642%,0.03394233640813321%,0.03742052635808325%,0.04485665659590749%,0.05277253717165587%,0.05972891707155596%,0.06824448556970952%,0.07999836884885106%,0.09031300111422015%,0.09858869444341165%,0.10722420052604624%,0.11238151665873079%,0.11993758448103607%,0.1250949006137206%,0.12989240399296206%,0.13756840939974838%,0.14248585036347086%,0.14944223026337095%,0.15507929673397963%,0.15903723702185382%,0.16335499006317114%,0.16971168204066603%,0.17354968474405918%,0.17678799952504717%,0.179546563968111%,0.18206525324221276%,0.18458394251631452%,0.18818207005074558%,0.19202007275413877%,0.19345932376791117%,0.1975372016402664%
C8,2012,8,668213.0,0.00014965288014450481%,0.0035916691234681155%,0.007033685366791727%,0.010625354490259843%,0.014815635134305977%,0.018407304257774093%,0.020652097459941666%,0.026488559785577355%,0.03292363363179106%,0.0374132200361262%,0.04130419491988333%,0.05028336772855362%,0.06060941645852446%,0.06509900286285959%,0.07392852279138538%,0.08545179456251226%,0.09143790976829244%,0.09802263649465066%,0.10191361137840778%,0.10685215642317644%,0.11119208994736708%,0.11628028787228026%,0.12121883291704892%,0.12510980780080602%,0.12855182404412965%,0.1306469643661527%,0.13334071620875382%,0.1367827324520774%,0.139326831414534%,0.1438164178188691%,0.14755773982248174%,0.1490542686239268%,0.15070045030551638%,0.15264593774739493%,0.155339689589996%,0.15743482991201907%
