SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
C7,2012,7,7275.0,0.0%,0.041237113402061855%,0.16494845360824742%,0.21993127147766323%,0.24742268041237112%,0.2611683848797251%,0.2611683848797251%,0.27491408934707906%,0.27491408934707906%,0.27491408934707906%,0.28865979381443296%,0.28865979381443296%,0.3161512027491409%,0.32989690721649484%,0.4123711340206186%,0.42611683848797255%,0.46735395189003437%,0.48109965635738833%,0.49484536082474223%,0.49484536082474223%,0.5085910652920962%,0.563573883161512%,0.5773195876288659%,0.6185567010309279%,0.6185567010309279%,0.6323024054982818%,0.6460481099656358%,0.6460481099656358%,0.6735395189003436%,0.7147766323024055%,0.7147766323024055%,0.7147766323024055%,0.7147766323024055%,0.7147766323024055%,0.7147766323024055%,0.7147766323024055%
C8,2012,8,2264.0,0.0%,0.0%,0.0%,0.08833922261484099%,0.13250883392226148%,0.17667844522968199%,0.17667844522968199%,0.17667844522968199%,0.17667844522968199%,0.2208480565371025%,0.26501766784452296%,0.30918727915194344%,0.35335689045936397%,0.35335689045936397%,0.35335689045936397%,0.35335689045936397%,0.3975265017667844%,0.3975265017667844%,0.3975265017667844%,0.3975265017667844%,0.3975265017667844%,0.48586572438162545%,0.48586572438162545%,0.48586572438162545%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%,0.5300353356890459%
C9,2012,9,13559.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%,0.007375175160410059%
CA,2012,10,2379.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%,0.04203446826397646%
CB,2012,11,1898.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%,0.052687038988408846%
CC,2012,12,-29.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D1,2013,1,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D2,2013,2,-16.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D3,2013,3,1085.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.09216589861751152%,0.09216589861751152%,0.09216589861751152%,0.09216589861751152%,0.18433179723502305%,0.18433179723502305%,0.18433179723502305%,0.18433179723502305%,0.18433179723502305%,0.18433179723502305%,0.18433179723502305%,0.18433179723502305%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%,0.2764976958525346%
D4,2013,4,15.0,0.0%,0.0%,0.0%,6.666666666666667%,6.666666666666667%,6.666666666666667%,6.666666666666667%,13.333333333333334%,13.333333333333334%,13.333333333333334%,13.333333333333334%,13.333333333333334%,13.333333333333334%,20.0%,20.0%,26.666666666666668%,26.666666666666668%,26.666666666666668%,26.666666666666668%,26.666666666666668%,26.666666666666668%,26.666666666666668%,26.666666666666668%,26.666666666666668%,26.666666666666668%,26.666666666666668%,26.666666666666668%,33.33333333333333%,33.33333333333333%,40.0%,46.666666666666664%,53.333333333333336%,53.333333333333336%,53.333333333333336%,53.333333333333336%,60.0%
D5,2013,5,15380.0,0.0%,0.0%,0.0%,0.0%,0.01950585175552666%,0.01950585175552666%,0.01950585175552666%,0.01950585175552666%,0.02600780234070221%,0.032509752925877766%,0.032509752925877766%,0.058517555266579965%,0.058517555266579965%,0.06501950585175553%,0.06501950585175553%,0.06501950585175553%,0.06501950585175553%,0.06501950585175553%,0.07802340702210664%,0.08452535760728218%,0.08452535760728218%,0.09102730819245773%,0.09102730819245773%,0.09102730819245773%,0.09102730819245773%,0.0975292587776333%,0.0975292587776333%,0.0975292587776333%,0.0975292587776333%,0.0975292587776333%,0.0975292587776333%,0.0975292587776333%,0.0975292587776333%,0.0975292587776333%,0.0975292587776333%,0.0975292587776333%
