SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
G1,2016,1,5984.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,
G2,2016,2,6966.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,
G3,2016,3,6023.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,0.016603021749958494%,,,,,,,,
G4,2016,4,4360.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,
G5,2016,5,5237.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.019094901661256446%,0.019094901661256446%,0.019094901661256446%,0.019094901661256446%,0.019094901661256446%,0.019094901661256446%,0.019094901661256446%,0.019094901661256446%,0.019094901661256446%,,,,,,,,,,
G6,2016,6,9970.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,
G7,2016,7,5025.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.01990049751243781%,0.01990049751243781%,0.01990049751243781%,0.01990049751243781%,0.01990049751243781%,0.03980099502487562%,0.03980099502487562%,0.03980099502487562%,0.03980099502487562%,0.03980099502487562%,0.03980099502487562%,0.03980099502487562%,0.03980099502487562%,,,,,,,,,,,,
G8,2016,8,5911.0,0.0%,0.0%,0.0%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,0.01691761123329386%,,,,,,,,,,,,,
G9,2016,9,8183.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,
GA,2016,10,6721.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,
GB,2016,11,7064.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,
GC,2016,12,10490.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,
H1,2017,1,10110.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,
H2,2017,2,9439.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.010594342621040365%,0.010594342621040365%,0.010594342621040365%,0.010594342621040365%,0.010594342621040365%,0.010594342621040365%,0.010594342621040365%,0.010594342621040365%,0.010594342621040365%,0.010594342621040365%,,,,,,,,,,,,,,,,,,,
H3,2017,3,46697.0,0.0%,0.0%,0.0%,0.004282930380966657%,0.004282930380966657%,0.004282930380966657%,0.004282930380966657%,0.006424395571449987%,0.006424395571449987%,0.008565860761933315%,0.008565860761933315%,0.010707325952416644%,0.010707325952416644%,0.012848791142899973%,0.012848791142899973%,0.014990256333383302%,,,,,,,,,,,,,,,,,,,,
H4,2017,4,29356.0,0.0%,0.0%,0.0034064586455920423%,0.0034064586455920423%,0.0034064586455920423%,0.0034064586455920423%,0.0034064586455920423%,0.006812917291184085%,0.006812917291184085%,0.010219375936776128%,0.010219375936776128%,0.010219375936776128%,0.010219375936776128%,0.010219375936776128%,0.010219375936776128%,,,,,,,,,,,,,,,,,,,,,
H5,2017,5,18829.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.015932869509798716%,0.021243826013064952%,0.026554782516331192%,0.026554782516331192%,0.026554782516331192%,0.026554782516331192%,0.026554782516331192%,,,,,,,,,,,,,,,,,,,,,,
H6,2017,6,26330.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.00379794910748196%,0.00379794910748196%,0.00379794910748196%,0.00379794910748196%,0.00379794910748196%,0.00379794910748196%,0.00379794910748196%,0.00379794910748196%,,,,,,,,,,,,,,,,,,,,,,,
H7,2017,7,30802.0,0.0%,0.0%,0.0032465424323095903%,0.0032465424323095903%,0.0032465424323095903%,0.0032465424323095903%,0.0032465424323095903%,0.0032465424323095903%,0.0032465424323095903%,0.0032465424323095903%,0.0032465424323095903%,0.0032465424323095903%,,,,,,,,,,,,,,,,,,,,,,,,
H8,2017,8,36121.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.002768472633648016%,0.002768472633648016%,,,,,,,,,,,,,,,,,,,,,,,,,
H9,2017,9,38614.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.005179468586523023%,0.005179468586523023%,0.005179468586523023%,0.005179468586523023%,,,,,,,,,,,,,,,,,,,,,,,,,,
HA,2017,10,29329.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.003409594599202155%,0.003409594599202155%,0.00681918919840431%,0.00681918919840431%,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB,2017,11,28667.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0034883315310287087%,0.0034883315310287087%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,2017,12,27899.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.003584357862288971%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1,2018,1,40552.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2,2018,2,20273.0,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3,2018,3,23695.0,0.0%,0.0%,0.0%,0.00422029964127453%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4,2018,4,30477.0,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5,2018,5,30952.0,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6,2018,6,28267.0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
