SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
F7,2015,7,15780.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,2015,8,68958.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,8.0,2.0,2.0,2.0,1.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,
F9,2015,9,54615.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
FA,2015,10,65660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
FB,2015,11,80546.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
FC,2015,12,70658.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
G1,2016,1,105329.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
G2,2016,2,83448.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
G3,2016,3,113744.0,0.0,0.0,0.0,5.0,7.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,
G4,2016,4,97370.0,0.0,0.0,8.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,
G5,2016,5,99410.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
G6,2016,6,156199.0,0.0,0.0,1.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,
G7,2016,7,175722.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,
G8,2016,8,204021.0,0.0,0.0,2.0,1.0,7.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
G9,2016,9,213245.0,0.0,1.0,0.0,10.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,
GA,2016,10,176119.0,0.0,0.0,14.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
GB,2016,11,228967.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,1.0,2.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
GC,2016,12,235965.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
H1,2017,1,224348.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,
H2,2017,2,202393.0,0.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
H3,2017,3,214577.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
H4,2017,4,137183.0,0.0,0.0,1.0,1.0,3.0,5.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
H5,2017,5,157836.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,
H6,2017,6,236223.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
H7,2017,7,214060.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
H8,2017,8,199995.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
H9,2017,9,219657.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
HA,2017,10,234587.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB,2017,11,255277.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,2017,12,198625.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1,2018,1,358150.0,0.0,0.0,0.0,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2,2018,2,201811.0,0.0,0.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3,2018,3,232587.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4,2018,4,212048.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5,2018,5,218355.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6,2018,6,213839.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
