SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
E1,2014,1,93210.0,0.0%,0.0010728462611307799%,0.0042913850445231196%,0.00965561635017702%,0.015019847655830918%,0.02038407896148482%,0.0321853878339234%,0.036476772878446515%,0.03862246540070808%,0.03862246540070808%,0.03862246540070808%,0.03969531166183886%,0.03969531166183886%,0.03969531166183886%,0.03969531166183886%,0.04076815792296964%,0.042913850445231196%,0.04398669670636198%,0.04398669670636198%,0.04398669670636198%,0.045059542967492754%,0.045059542967492754%,0.045059542967492754%,0.045059542967492754%,0.04613238922862354%,0.0482780817508851%,0.04935092801201588%,0.05149662053427744%,0.05256946679540822%,0.05256946679540822%,0.05256946679540822%,0.05256946679540822%,0.05364231305653899%,0.05471515931766978%,0.05578800557880056%,0.05578800557880056%
E2,2014,2,108248.0,0.0%,0.0%,0.0009238045968516738%,0.006466632177961717%,0.007390436774813391%,0.013857068952775109%,0.014780873549626782%,0.017552287340181806%,0.01847609193703348%,0.01939989653388515%,0.01939989653388515%,0.01939989653388515%,0.01939989653388515%,0.01939989653388515%,0.020323701130736827%,0.020323701130736827%,0.020323701130736827%,0.020323701130736827%,0.020323701130736827%,0.021247505727588503%,0.021247505727588503%,0.022171310324440176%,0.02309511492129185%,0.02309511492129185%,0.02309511492129185%,0.02309511492129185%,0.02309511492129185%,0.02401891951814352%,0.02401891951814352%,0.02401891951814352%,0.02401891951814352%,0.02401891951814352%,0.02401891951814352%,0.02401891951814352%,0.02401891951814352%,0.02401891951814352%
E3,2014,3,63673.0,0.0%,0.0015705243980965245%,0.004711573194289573%,0.015705243980965247%,0.025128390369544392%,0.031410487961930494%,0.03926310995241311%,0.03926310995241311%,0.040833634350509636%,0.040833634350509636%,0.04240415874860616%,0.04240415874860616%,0.043974683146702685%,0.04554520754479921%,0.050256780739088784%,0.056538878331474876%,0.056538878331474876%,0.059679927127667926%,0.059679927127667926%,0.06282097592386099%,0.0643915003219575%,0.0643915003219575%,0.0643915003219575%,0.0643915003219575%,0.06753254911815054%,0.06910307351624707%,0.07224412231244012%,0.07224412231244012%,0.07852621990482622%,0.07852621990482622%,0.07852621990482622%,0.08009674430292274%,0.08323779309911579%,0.08637884189530885%,0.08637884189530885%,0.08637884189530885%
E4,2014,4,40862.0,0.0%,0.004894523028730851%,0.007341784543096275%,0.022025353629288827%,0.026919876658019672%,0.0293671381723851%,0.036708922715481374%,0.04160344574421223%,0.044050707258577654%,0.044050707258577654%,0.044050707258577654%,0.044050707258577654%,0.044050707258577654%,0.044050707258577654%,0.044050707258577654%,0.05139249180167393%,0.05139249180167393%,0.056287014830404776%,0.056287014830404776%,0.0587342763447702%,0.061181537859135625%,0.061181537859135625%,0.061181537859135625%,0.061181537859135625%,0.061181537859135625%,0.06362879937350105%,0.06362879937350105%,0.06852332240223191%,0.06852332240223191%,0.07097058391659733%,0.07097058391659733%,0.07341784543096275%,0.07831236845969361%,0.07831236845969361%,0.07831236845969361%,0.07831236845969361%
E5,2014,5,61845.0,0.0%,0.0%,0.0%,0.0016169455897809036%,0.0016169455897809036%,0.0016169455897809036%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.0032338911795618073%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%,0.004850836769342712%
E6,2014,6,40711.0,0.0%,0.007369015745130309%,0.024563385817101033%,0.04667043305249196%,0.05158311021591216%,0.05649578737933236%,0.05649578737933236%,0.06386480312446267%,0.06386480312446267%,0.06632114170617277%,0.06632114170617277%,0.07123381886959299%,0.07369015745130308%,0.0761464960330132%,0.0810591731964334%,0.0835155117781435%,0.08597185035985361%,0.0884281889415637%,0.09334086610498392%,0.09334086610498392%,0.09334086610498392%,0.095797204686694%,0.095797204686694%,0.095797204686694%,0.095797204686694%,0.09825354326840413%,0.10070988185011422%,0.10070988185011422%,0.10070988185011422%,0.10070988185011422%,0.10562255901353443%,0.10562255901353443%,0.10562255901353443%,0.10807889759524453%,0.10807889759524453%,0.10807889759524453%
E7,2014,7,40495.0,0.0%,0.007408322015063589%,0.0197555253735029%,0.03210272873194221%,0.0395110507470058%,0.041980491418693665%,0.046919372762069395%,0.046919372762069395%,0.046919372762069395%,0.046919372762069395%,0.049388813433757256%,0.05432769477713298%,0.05432769477713298%,0.05432769477713298%,0.05679713544882085%,0.05926657612050871%,0.06173601679219657%,0.06173601679219657%,0.06173601679219657%,0.06420545746388442%,0.06667489813557229%,0.06667489813557229%,0.06667489813557229%,0.06667489813557229%,0.06914433880726015%,0.06914433880726015%,0.07161377947894801%,0.07408322015063587%,0.07655266082232375%,0.0790221014940116%,0.0790221014940116%,0.0790221014940116%,0.0790221014940116%,0.0790221014940116%,0.08396098283738733%,0.08396098283738733%
E8,2014,8,38942.0,0.0%,0.002567921524318217%,0.010271686097272867%,0.015407529145909302%,0.015407529145909302%,0.017975450670227516%,0.017975450670227516%,0.020543372194545734%,0.025679215243182167%,0.025679215243182167%,0.028247136767500385%,0.028247136767500385%,0.03338297981613682%,0.038518822864773254%,0.038518822864773254%,0.04108674438909147%,0.04108674438909147%,0.046222587437727905%,0.046222587437727905%,0.046222587437727905%,0.051358430486364334%,0.051358430486364334%,0.051358430486364334%,0.051358430486364334%,0.051358430486364334%,0.053926352010682556%,0.053926352010682556%,0.053926352010682556%,0.053926352010682556%,0.053926352010682556%,0.053926352010682556%,0.053926352010682556%,0.05649427353500077%,0.05649427353500077%,0.05649427353500077%,0.05649427353500077%
E9,2014,9,34658.0,0.0%,0.005770673437590167%,0.011541346875180334%,0.011541346875180334%,0.014426683593975418%,0.014426683593975418%,0.023082693750360667%,0.04328005078192625%,0.046165387500721335%,0.046165387500721335%,0.054821397657106585%,0.054821397657106585%,0.054821397657106585%,0.054821397657106585%,0.054821397657106585%,0.057706734375901673%,0.060592071094696755%,0.06347740781349183%,0.06347740781349183%,0.06347740781349183%,0.06636274453228691%,0.06636274453228691%,0.06636274453228691%,0.06636274453228691%,0.06636274453228691%,0.06636274453228691%,0.06636274453228691%,0.06636274453228691%,0.069248081251082%,0.069248081251082%,0.069248081251082%,0.069248081251082%,0.069248081251082%,0.069248081251082%,0.069248081251082%,0.069248081251082%
EA,2014,10,28693.0,0.0%,0.0%,0.0%,0.003485170599100826%,0.003485170599100826%,0.006970341198201652%,0.006970341198201652%,0.006970341198201652%,0.006970341198201652%,0.006970341198201652%,0.006970341198201652%,0.006970341198201652%,0.010455511797302478%,0.013940682396403304%,0.013940682396403304%,0.013940682396403304%,0.013940682396403304%,0.013940682396403304%,0.013940682396403304%,0.01742585299550413%,0.01742585299550413%,0.01742585299550413%,0.01742585299550413%,0.01742585299550413%,0.020911023594604956%,0.020911023594604956%,0.020911023594604956%,0.020911023594604956%,0.020911023594604956%,0.020911023594604956%,0.020911023594604956%,0.020911023594604956%,0.02439619419370578%,0.02439619419370578%,0.02439619419370578%,0.02439619419370578%
