SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
C1,2012,1,73315.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0013639773579758577%,0.0013639773579758577%,0.0027279547159517153%,0.0027279547159517153%,0.004091932073927573%,0.004091932073927573%,0.005455909431903431%,0.008183864147855146%,0.008183864147855146%,0.008183864147855146%,0.008183864147855146%,0.010911818863806861%,0.013639773579758577%,0.019095683011662007%,0.019095683011662007%,0.02318761508558958%,0.02318761508558958%,0.02318761508558958%,0.02318761508558958%,0.02318761508558958%,0.024551592443565435%,0.024551592443565435%,0.024551592443565435%,0.024551592443565435%,0.024551592443565435%,0.024551592443565435%,0.024551592443565435%,0.024551592443565435%,0.024551592443565435%,0.024551592443565435%,0.025915569801541295%
C2,2012,2,77691.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.001287150377778636%,0.0038614511333359075%,0.0038614511333359075%,0.0038614511333359075%,0.005148601511114544%,0.005148601511114544%,0.005148601511114544%,0.006435751888893179%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%,0.007722902266671815%
C3,2012,3,56637.0,0.0%,0.00176563024171478%,0.010593781450288681%,0.012359411692003462%,0.01412504193371824%,0.01412504193371824%,0.0176563024171478%,0.021187562900577363%,0.02825008386743648%,0.02825008386743648%,0.03001571410915126%,0.03001571410915126%,0.03001571410915126%,0.03001571410915126%,0.03178134435086604%,0.033546974592580825%,0.033546974592580825%,0.033546974592580825%,0.033546974592580825%,0.0353126048342956%,0.0353126048342956%,0.03707823507601038%,0.03707823507601038%,0.03707823507601038%,0.03707823507601038%,0.038843865317725164%,0.038843865317725164%,0.04060949555943994%,0.04060949555943994%,0.04060949555943994%,0.04060949555943994%,0.04060949555943994%,0.04060949555943994%,0.04060949555943994%,0.04060949555943994%,0.04060949555943994%
C4,2012,4,72420.0,0.00276166804750069%,0.01104667219000276%,0.019331676332504835%,0.027616680475006903%,0.03452085059375863%,0.037282518641259324%,0.037282518641259324%,0.03866335266500967%,0.04004418668876001%,0.04004418668876001%,0.04004418668876001%,0.041425020712510356%,0.041425020712510356%,0.041425020712510356%,0.041425020712510356%,0.041425020712510356%,0.041425020712510356%,0.041425020712510356%,0.0428058547362607%,0.04418668876001104%,0.04556752278376139%,0.04556752278376139%,0.04556752278376139%,0.04556752278376139%,0.04832919083126208%,0.05247169290251312%,0.05247169290251312%,0.05247169290251312%,0.055233360950013806%,0.055233360950013806%,0.055233360950013806%,0.055233360950013806%,0.055233360950013806%,0.05661419497376415%,0.05661419497376415%,0.0579950289975145%
C5,2012,5,56434.0,0.0%,0.0%,0.0%,0.0035439628592692347%,0.0035439628592692347%,0.0035439628592692347%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.005315944288903853%,0.007087925718538469%,0.007087925718538469%,0.007087925718538469%,0.007087925718538469%,0.007087925718538469%,0.007087925718538469%,0.007087925718538469%,0.007087925718538469%,0.008859907148173089%,0.008859907148173089%
C6,2012,6,29907.0,0.0%,0.0%,0.0%,0.0%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%,0.003343698799612131%
C7,2012,7,17809.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
C8,2012,8,4326.0,0.0%,0.0%,0.04623208506703652%,0.04623208506703652%,0.04623208506703652%,0.04623208506703652%,0.06934812760055478%,0.06934812760055478%,0.06934812760055478%,0.06934812760055478%,0.06934812760055478%,0.06934812760055478%,0.06934812760055478%,0.06934812760055478%,0.09246417013407304%,0.1155802126675913%,0.16181229773462785%,0.16181229773462785%,0.16181229773462785%,0.18492834026814609%,0.18492834026814609%,0.2311604253351826%,0.2311604253351826%,0.2311604253351826%,0.2311604253351826%,0.2311604253351826%,0.2542764678687009%,0.2542764678687009%,0.2542764678687009%,0.27739251040221913%,0.27739251040221913%,0.27739251040221913%,0.27739251040221913%,0.27739251040221913%,0.27739251040221913%,0.27739251040221913%
C9,2012,9,20467.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CA,2012,10,593.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.16863406408094433%,0.16863406408094433%,0.16863406408094433%,0.16863406408094433%,0.16863406408094433%,0.16863406408094433%
CB,2012,11,5.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CC,2012,12,-14.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D1,2013,1,318.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D2,2013,2,2.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D3,2013,3,49.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D4,2013,4,43.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D5,2013,5,39.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D6,2013,6,40.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D7,2013,7,11.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D8,2013,8,-8.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D9,2013,9,1.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DA,2013,10,17.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DB,2013,11,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DC,2013,12,154.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
E1,2014,1,40.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
E2,2014,2,4.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
E3,2014,3,55.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
