SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
EC,2014,12,502598.0,0.0%,0.000994830858857377%,0.0015917293741718032%,0.0043772557789724595%,0.0069638160120016395%,0.010147274760345246%,0.013330733508688854%,0.016514192257032462%,0.019697651005376068%,0.022483177410176722%,0.024074906784348527%,0.024870771471434426%,0.027059399360920652%,0.028452162563320983%,0.02904906107863541%,0.030242858109264262%,0.031834587483436066%,0.033426316857607864%,0.03521701240355115%,0.0372066741212659%,0.03959426818252361%,0.04118599755669541%,0.04337462544618164%,0.044966354820353445%,0.04596118567921082%,0.04635911802275377%,0.0477518812251541%,0.04954257677109738%,0.051333272317040664%,0.053123967862983935%,0.054516731065384266%,0.05630742661132754%,0.05849605450081377%,0.06008778387498558%,0.06128158090561443%,0.061878479420928854%
F1,2015,1,552411.0,0.0%,0.0%,0.00235332026335464%,0.0059738129762079316%,0.010680453502917213%,0.01411992158012784%,0.01955066064940778%,0.023895251904831726%,0.030050089516682324%,0.03294648368696496%,0.037110050306746245%,0.04073054301959954%,0.04163566619781286%,0.042540789376026185%,0.04489410963938083%,0.04688538063145014%,0.049238700894804775%,0.050867922615588756%,0.05412636605715672%,0.05756583413436734%,0.06172940075414863%,0.0644447702887886%,0.06571194273828726%,0.06643604128085791%,0.06788423836599923%,0.06842731227292723%,0.06897038617985522%,0.06969448472242587%,0.0705996079006392%,0.07240985425706585%,0.07295292816399385%,0.07476317452042049%,0.07657342087684713%,0.07802161796198845%,0.08001288895405775%,0.08109903676791375%
F2,2015,2,524923.0,0.0%,0.0%,0.0009525206554104126%,0.0013335289175745776%,0.002667057835149155%,0.005143611539216227%,0.0076201652432833005%,0.010096718947350375%,0.011430247864924952%,0.01371629743790994%,0.01428780983115619%,0.014859322224402435%,0.015430834617648683%,0.01600234701089493%,0.017526380059551594%,0.018288396583879922%,0.019621925501454498%,0.02057444615686491%,0.02209847920552157%,0.024384528778506564%,0.024956041171752808%,0.026099065958245307%,0.026861082482573632%,0.02743259487581988%,0.02819461140014821%,0.02857561966231238%,0.02933763618664071%,0.030671165104215286%,0.03105217336637945%,0.031814189890707785%,0.03238570228395402%,0.03410023946369277%,0.03467175185693902%,0.03543376838126735%,0.036576793167759844%,0.037529313823170256%
F3,2015,3,918574.0,0.0%,0.00043545756792593733%,0.0014152370957592965%,0.002830474191518593%,0.0045723044632223426%,0.006314134734926092%,0.00805596500662984%,0.009580066494370622%,0.011213032374092888%,0.011866218725981793%,0.012410540685889215%,0.0125194050778707%,0.013716913389667029%,0.014152370957592964%,0.014696692917500387%,0.01556760805335226%,0.016220794405241167%,0.017636031501000463%,0.018398082244870852%,0.018615811028833824%,0.019268997380722727%,0.01959559055666718%,0.019922183732611634%,0.020248776908556088%,0.020901963260444995%,0.021664014004315384%,0.022426064748185776%,0.02329697988403765%,0.02405903062790804%,0.02492994576375992%,0.025583132115648822%,0.025909725291593272%,0.026236318467537725%,0.026889504819426636%,0.027760419955278507%,0.02786928434725999%
F4,2015,4,547916.0,0.0%,0.0009125486388424503%,0.003102665372064331%,0.006752859927434133%,0.009673015571729974%,0.014600778221479205%,0.018068463049080514%,0.021171128421144846%,0.0239087743376722%,0.025003832704283142%,0.025916381343125586%,0.02719394943750502%,0.02828900780411596%,0.03047912453733784%,0.03321677045386519%,0.03540688718708707%,0.03796202337584593%,0.039787120653530836%,0.04142970820344724%,0.04343731520890064%,0.04507990275881704%,0.045627431942122515%,0.045809941669891004%,0.047452529219807416%,0.04891260704195533%,0.050372684864103255%,0.05274531132509363%,0.05475291833054701%,0.05639550588046343%,0.0587681323414538%,0.05949817125252776%,0.060410719891370215%,0.06132326853021266%,0.06314836580789757%,0.06351338526343453%,0.064425933902277%
F5,2015,5,624622.0,0.0%,0.0008004841328035196%,0.003522130184335486%,0.007044260368670972%,0.01104668103268857%,0.01472890804358476%,0.020012103320087987%,0.022893846198180662%,0.024174620810666292%,0.025295298596591218%,0.026736170035637552%,0.028016944648123186%,0.02977800974029093%,0.03297994627150501%,0.03522130184335486%,0.03794294789488683%,0.03938381933393316%,0.0409847875995402%,0.04258575586514724%,0.043066046344829356%,0.04402662730419358%,0.0449872082635578%,0.04706846700884695%,0.048349241621332584%,0.04995020988693963%,0.05091079084630385%,0.052191565458789474%,0.053472340071275104%,0.05491321151032144%,0.05619398612280708%,0.057314663908732%,0.058115148041535516%,0.05875553534777834%,0.05875553534777834%,0.06051660043994608%,0.060996890919628184%
F6,2015,6,799738.0,0.0%,0.0005001638036456939%,0.0026258599691398933%,0.004876597085545517%,0.0075024570546854095%,0.010503439876559573%,0.011878890336585231%,0.01287921794387662%,0.014129627452990855%,0.015505077913016512%,0.016630446471219324%,0.01763077407851071%,0.018506060734890674%,0.020006552145827756%,0.021757125458587687%,0.022757453065879077%,0.02325761686952477%,0.023882821624081885%,0.024633067329550427%,0.025258272084107546%,0.02588347683866466%,0.026633722544133206%,0.02813421395507029%,0.02913454156236167%,0.03013486916965306%,0.030885114875121602%,0.03238560628605868%,0.03351097484426149%,0.03476138435337573%,0.035011466255198576%,0.03588675291157854%,0.03651195766613566%,0.0367620395679585%,0.03801244907707274%,0.03876269478254128%,0.03913781763527555%
F7,2015,7,808208.0,0.0%,0.00012373052481539406%,0.002474610496307881%,0.004949220992615762%,0.007052639914477461%,0.008166214637816008%,0.00977471146041613%,0.011259477758200858%,0.012001860907093225%,0.01336289668006256%,0.01521885455229347%,0.01620869875081662%,0.01794092609823214%,0.020044345020093838%,0.022024033417140144%,0.022395224991586322%,0.023261338665294083%,0.024374913388632628%,0.024622374438263414%,0.02561221863678657%,0.0270969849345713%,0.027344445984202086%,0.028458020707540634%,0.029819056480509965%,0.03142755330311009%,0.03278858907607943%,0.03377843327460257%,0.03427335537386415%,0.035263199572387306%,0.03588185219646428%,0.036376774295725854%,0.03662423534535664%,0.0374903490190644%,0.03810900164314137%,0.03922257636647992%,0.039841228990556886%
F8,2015,8,970974.0,0.0%,0.00030896810831186004%,0.002986691713681314%,0.005767404688488054%,0.009063064510481228%,0.010504915682603241%,0.011534809376976108%,0.013182639287972694%,0.014727479829531995%,0.016375309740528584%,0.018229118390399743%,0.019773958931959042%,0.020906841995769195%,0.021936735690142064%,0.023069618753952217%,0.02389353370945051%,0.024305491187199657%,0.025850331728758957%,0.02667424668425725%,0.027704140378630115%,0.02791011911750469%,0.028219087225816553%,0.028734034073002984%,0.029969906506250428%,0.03069083209231143%,0.03130876830893515%,0.03213268326443344%,0.032235672633870734%,0.03264763011161988%,0.03347154506711817%,0.03378051317543004%,0.03419247065317918%,0.03491339623924018%,0.03563432182530119%,0.036458236780799486%,
F9,2015,9,866778.0,0.0%,0.00023073958960656592%,0.0018459167168525274%,0.00392257302331162%,0.004730161586934602%,0.005653119945360865%,0.007037557483000261%,0.008075885636229808%,0.009229583584262636%,0.01130623989072173%,0.013152156607574256%,0.014882703529623502%,0.017420839015295727%,0.018343797373721993%,0.018920646347738407%,0.01984360470616467%,0.02018971409057452%,0.020305083885377804%,0.020997302654197497%,0.021228042243804066%,0.02215100060223033%,0.022497109986640177%,0.023996917319082857%,0.024804505882705837%,0.026073573625541947%,0.026650422599558368%,0.027458011163181344%,0.02791949034239448%,0.028611709111214176%,0.029073188290427304%,0.029765407059247004%,0.030111516443656856%,0.030688365417673266%,0.031034474802083115%,,
