SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
CC,2012,12,35315.0,0.0%,0.0%,0.0%,0.002831657935721365%,0.00566331587144273%,0.00566331587144273%,0.008494973807164094%,0.016989947614328187%,0.025484921421492286%,0.031148237292935012%,0.04247486903582047%,0.05096984284298457%,0.0566331587144273%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.062296474585870024%,0.0651281325215914%,0.0651281325215914%,0.0651281325215914%,0.0651281325215914%,0.0651281325215914%,0.0651281325215914%,0.0651281325215914%
D1,2013,1,52395.0,0.0%,0.0%,0.0%,0.0%,0.0019085790628876802%,0.0019085790628876802%,0.0038171581257753604%,0.01145147437732608%,0.02099436969176448%,0.024811527817539845%,0.026720106880427523%,0.03244584406909056%,0.03244584406909056%,0.03244584406909056%,0.03244584406909056%,0.036263002194865925%,0.036263002194865925%,0.038171581257753606%,0.043897318446416644%,0.043897318446416644%,0.04580589750930432%,0.04580589750930432%,0.04580589750930432%,0.04580589750930432%,0.04580589750930432%,0.04580589750930432%,0.04580589750930432%,0.04962305563507969%,0.04962305563507969%,0.04962305563507969%,0.04962305563507969%,0.051531634697967364%,0.053440213760855046%,0.053440213760855046%,0.053440213760855046%,0.053440213760855046%
D2,2013,2,43845.0,0.0%,0.0%,0.0022807617744326604%,0.0022807617744326604%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.004561523548865321%,0.006842285323297981%,0.006842285323297981%,0.006842285323297981%,0.006842285323297981%,0.006842285323297981%,0.006842285323297981%
D3,2013,3,36242.0,0.0%,0.0%,0.0%,0.0%,0.0027592296230892336%,0.0027592296230892336%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.008277688869267701%,0.011036918492356934%,0.011036918492356934%,0.011036918492356934%,0.013796148115446168%,0.013796148115446168%,0.013796148115446168%,0.013796148115446168%,0.013796148115446168%,0.013796148115446168%,0.013796148115446168%,0.013796148115446168%,0.013796148115446168%,0.016555377738535403%,0.016555377738535403%,0.016555377738535403%,0.016555377738535403%,0.016555377738535403%,0.016555377738535403%
D4,2013,4,38877.0,0.0%,0.0%,0.0%,0.0%,0.0025722149342799084%,0.0025722149342799084%,0.0025722149342799084%,0.005144429868559817%,0.005144429868559817%,0.005144429868559817%,0.007716644802839726%,0.007716644802839726%,0.007716644802839726%,0.007716644802839726%,0.010288859737119634%,0.010288859737119634%,0.010288859737119634%,0.010288859737119634%,0.01286107467139954%,0.01286107467139954%,0.01286107467139954%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.015433289605679452%,0.01800550453995936%
D5,2013,5,23914.0,0.0%,0.0%,0.0%,0.0%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.012544952747344651%,0.016726603663126203%,0.016726603663126203%,0.016726603663126203%,0.016726603663126203%,0.016726603663126203%,0.016726603663126203%,0.016726603663126203%,0.016726603663126203%,0.020908254578907753%,0.020908254578907753%,0.020908254578907753%,0.020908254578907753%,0.020908254578907753%,0.020908254578907753%,0.020908254578907753%,0.020908254578907753%,0.020908254578907753%,0.020908254578907753%
D6,2013,6,26845.0,0.0%,0.0%,0.0%,0.0037250884708511824%,0.0037250884708511824%,0.01490035388340473%,0.022350530825107098%,0.02607561929595828%,0.02980070776680946%,0.02980070776680946%,0.02980070776680946%,0.02980070776680946%,0.02980070776680946%,0.033525796237660645%,0.033525796237660645%,0.037250884708511824%,0.037250884708511824%,0.037250884708511824%,0.037250884708511824%,0.04097597317936301%,0.04097597317936301%,0.04097597317936301%,0.04097597317936301%,0.04097597317936301%,0.04097597317936301%,0.04097597317936301%,0.04097597317936301%,0.04097597317936301%,0.04097597317936301%,0.04097597317936301%,0.05587632706276774%,0.05587632706276774%,0.05587632706276774%,0.05587632706276774%,0.05587632706276774%,0.05587632706276774%
D7,2013,7,29927.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
D8,2013,8,20816.0,0.0%,0.0%,0.0%,0.009607993850883935%,0.028823981552651805%,0.028823981552651805%,0.03843197540353574%,0.052843966179861646%,0.052843966179861646%,0.052843966179861646%,0.052843966179861646%,0.052843966179861646%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%,0.05764796310530361%
D9,2013,9,14247.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0070190215483961526%,0.0070190215483961526%,0.0070190215483961526%,0.0070190215483961526%,0.014038043096792305%,0.014038043096792305%,0.014038043096792305%,0.014038043096792305%,0.014038043096792305%,0.014038043096792305%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02105706464518846%,0.02807608619358461%,0.02807608619358461%,0.02807608619358461%
